Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:7eJholoRepkkrXmXmPTo4g,"Feels","Feels EP","Wh0;Just Aaron;Jinadu",2022-01-07,237600,0,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:49:07Z,"disco house,funky house,tech house,liquid funk","Wh0 Plays",0.722,0.954,8,-4.169,1,0.0764,0.0054,0.942,0.651,0.845,124.983,4
spotify:track:2U3wtVL8IfMeOpXuY37iR8,"I'm Coming","I'm Coming","Wh0",2021-06-11,220800,45,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:49:11Z,"disco house,funky house,tech house","Musical Freedom",0.81,0.915,8,-3.928,1,0.0657,0.0337,0.00000769,0.108,0.844,126.012,4
spotify:track:3PdLMTut7spFf9leWqBrjK,"Better Day (feat. Nile Rodgers & Josh Barry)","Better Day (feat. Nile Rodgers & Josh Barry)","Wh0;Nile Rodgers;Josh Barry",2021-03-26,149760,0,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:49:15Z,"disco house,funky house,tech house","Thrive Music, LLC",0.714,0.866,8,-5.483,0,0.09,0.00406,0.0178,0.292,0.646,125.072,4
spotify:track:7KTcpv7wPJ4r6lR5SLzurh,"Reaching Out","Reaching Out","Dillon Francis;Bow Anderson",2021-08-20,134584,32,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:50:24Z,"moombahton,edm","Mad Decent",0.782,0.748,0,-4.32,1,0.0523,0.0629,0,0.1,0.571,123.937,4
spotify:track:0VXiQyEzp4bLiFLGDW3Svt,"Get This Feeling","Get This Feeling","Mark Knight;Darius Syrossian;Prospect Park",2021-11-05,170039,5,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:56:47Z,"tech house,house,disco house,funky house,house progresivo,nu disco","Armada Subjekt",0.68,0.989,0,-2.891,0,0.125,0.0167,0.203,0.462,0.295,126.968,4
spotify:track:2qUxPDSr0zbKESfRqORTIs,"Experiment - Ant LaRock's Get Down On The Get Down","ANTICODON... THE STORY SO FAR (THE REMIXES)","Agency;ANT LaROCK",2021-12-17,334426,1,true,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:56:52Z,"house orgánico,tribal house,deep house","Anticodon",0.759,0.786,0,-8.52,1,0.125,0.0139,0.0403,0.0655,0.84,122.016,4
spotify:track:6yXiMkFRZAHWNW5mcsXE50,"House is a Feeling - Paola Shea Remix","House is a Feeling (Paola Shea Remix)","Todd Terry;SAX;Paola Shea",2022-02-11,186480,5,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:56:58Z,"house de chicago,house,hip house,melbourne bounce,bounce","InHouse Records",0.673,0.798,1,-9.512,1,0.153,0.00719,0.857,0.103,0.152,125.048,4
spotify:track:6CNtmwzn2ErISMZf3MJkdt,"Lego","Rollercoaster TLV","Adam Ten;Mita Gami",2021-10-22,386256,0,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:57:02Z,"indie dance,house melódico,tech house","Diynamic Music",0.81,0.654,7,-10.486,1,0.0551,0.0001,0.947,0.0817,0.151,120.01,4
spotify:track:3v9xkZchkv4I2bCQM8YAux,"Check Out The Groove","Check Out The Groove","Soul Avengerz;Odyssey Inc.",2020-01-06,368225,31,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:58:23Z,"disco house,funky house,nu disco","Springbok Records",0.715,0.952,2,-2.365,1,0.0717,0.0119,0.547,0.0648,0.847,124.005,4
spotify:track:1esotkXrQ69qWz5kNapOBw,"Don't Let The Morning Come","Don't Let The Morning Come","Soul Avengerz;Javine",2006-01-01,187236,22,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:58:30Z,"disco house,funky house,nu disco,r&b británico","Positiva/Virgin",0.708,0.873,4,-4.105,0,0.0387,0.027,0.000203,0.89,0.782,127.008,4
spotify:track:10nAcod21q3CCIYXRSk7AZ,"Get on the Beers","Get on the Beers","Mashd N Kutcher;Dan Andrews",2020-10-26,193593,0,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:59:37Z,"","Brewery Records",0.687,0.961,1,-4.684,0,0.231,0.0325,0,0.356,0.686,123.952,4
spotify:track:2Zas2J5jmKyH2xZC8hGUap,"Need Me - Jesse Bloch Remix","Need Me (The Remixes)","Mashd N Kutcher;Sammi Constantine;Jesse Bloch",2018-03-26,187500,41,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:59:43Z,"hipertechno","Universal Music Australia Pty. Ltd.",0.676,0.823,11,-5.272,0,0.0543,0.0127,0,0.054,0.388,128.089,4
spotify:track:4mVKdnUMkuQlGQ7cRqcAPY,"Don’t Stop Believin’","Don’t Stop Believin’","Mashd N Kutcher;Addison",2018-07-06,175351,35,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:59:46Z,"","Universal Music Australia Pty. Ltd.",0.566,0.804,2,-4.231,1,0.033,0.0286,0,0.293,0.354,125.972,4
spotify:track:38rau7v1Q8RX4ZYmpdFUpn,"My Sunshine","My Sunshine","Mashd N Kutcher",2015-12-11,174882,35,false,azvwtt6iohg3hran3hxv47xn6,2022-02-24T18:59:51Z,"","WM Australia",0.699,0.811,4,-2.886,1,0.0467,0.0112,0.000275,0.137,0.592,125.964,4
spotify:track:0NPDoArWeGDBcGzO5m7g4t,"Organ (DJ-Kicks) - Edit","Organ","CINTHIE",2022-03-03,216774,23,false,azvwtt6iohg3hran3hxv47xn6,2022-03-04T21:17:38Z,"acid techno,lo-fi house,disco house","!K7 Records",0.763,0.732,5,-8.85,0,0.108,0.0206,0.346,0.0341,0.488,124.01,4
spotify:track:1twVQMXsjV9VhyhWgXDILE,"Lowcut","Higher Love","Albert Vogt;Mac-Kee",2022-02-17,342345,2,false,azvwtt6iohg3hran3hxv47xn6,2022-03-04T21:17:43Z,"lo-fi house","Soul Pattern",0.801,0.517,1,-8.804,0,0.0821,0.000708,0.641,0.0571,0.911,124.003,4
spotify:track:4aXij4j5BNOKKNrxgA6wc6,"Togetherness","Togetherness","LP Giobbi;hermixalot",2022-03-04,220952,0,false,azvwtt6iohg3hran3hxv47xn6,2022-03-04T21:17:48Z,"house","Insomniac Records",0.712,0.868,10,-5.618,1,0.08,0.00355,0.0117,0.035,0.779,126.018,4
spotify:track:3fvsxmytTns1ApIWBqfANZ,"Temptation (feat. Poppy Baskcomb)","Temptation (feat. Poppy Baskcomb)","Jess Bays;Poppy Baskcomb",2022-02-18,172197,59,false,azvwtt6iohg3hran3hxv47xn6,2022-03-04T21:18:04Z,"house","Good Company",0.744,0.703,3,-8.111,0,0.048,0.0195,0.00449,0.141,0.819,125.023,3
spotify:track:1xLQkOUvCKqAlFt974GTfn,"Can't Stop Thinking About","Can't Stop Thinking About","Logic1000",2022-02-24,208760,29,false,azvwtt6iohg3hran3hxv47xn6,2022-03-04T21:18:09Z,"lo-fi house","Therapy",0.803,0.791,4,-9.13,1,0.0605,0.00785,0.822,0.111,0.624,126.982,4
spotify:track:4naueqYpTPhMq2Ed5ZclZU,"You & I","You & I","Kim Kaey",2022-03-04,158709,12,false,azvwtt6iohg3hran3hxv47xn6,2022-03-04T21:18:21Z,"house latino","SPRS",0.582,0.87,11,-5.112,0,0.338,0.0517,0,0.638,0.675,124.022,4
spotify:track:5KUsaLMIpvXUlgvsEgOGJg,"Don't Wanna Hear It - Radio Edit","Don't Wanna Hear It","Tilman",2022-02-18,233200,23,false,azvwtt6iohg3hran3hxv47xn6,2022-03-04T21:18:39Z,"lo-fi house,disco house,funky house","KOOKOO RECORDS",0.807,0.833,10,-6.888,0,0.0369,0.0000376,0.332,0.0763,0.826,124.005,4
spotify:track:3nitglQHOlSpNpSV3R0XLG,"Gunny (In The Arms Of House)","Gunny (In The Arms Of House)","Dale Howard;Kevin Knapp",2022-03-04,200740,0,false,azvwtt6iohg3hran3hxv47xn6,2022-03-04T21:18:50Z,"tech house,house","Repopulate Mars",0.732,0.915,10,-6.853,0,0.0651,0.00697,0.0207,0.077,0.725,125.012,4
spotify:track:6BRJxAgTCr7zCOmTkZuY2Q,"You Wanna?","CircoLoco Records & NEZ Present CLR 002","NEZ",2022-02-25,215624,0,false,azvwtt6iohg3hran3hxv47xn6,2022-03-04T21:19:09Z,"","CircoLoco Records",0.872,0.714,9,-6.559,0,0.0739,0.00657,0.00109,0.0791,0.337,126.968,4
spotify:track:1of7LeashUaSrgqoa0XZHR,"I Don't Wanna Run","I Don't Wanna Run","D.O.D;RIELL",2021-08-06,187301,37,false,azvwtt6iohg3hran3hxv47xn6,2022-03-20T18:14:21Z,"house","Armada Music",0.732,0.801,6,-6.009,1,0.0363,0.0911,0.000727,0.0459,0.275,124.975,4
spotify:track:55vxJOfCXlkiFzELyNTYQm,"All Mine","All Mine","D.O.D",2021-05-14,151500,56,false,azvwtt6iohg3hran3hxv47xn6,2022-03-20T18:14:27Z,"house","Armada Music",0.777,0.746,6,-5.715,0,0.0382,0.0139,0.0805,0.0973,0.263,121.99,4
spotify:track:5qpKrG0B24tgBzg1aDNkM7,"According To Me - La Cumbia Cienaguera","According To Me","D.O.D",2019-02-22,182917,40,false,azvwtt6iohg3hran3hxv47xn6,2022-03-20T18:14:31Z,"house","Axtone Records",0.839,0.965,1,-0.131,1,0.0809,0.118,0.212,0.0873,0.0392,123.975,4
spotify:track:4lYCwQD1GjKmk7MpKSd5d9,"Lose My Mind (feat. Taylor Moody)","Lose My Mind (feat. Taylor Moody)","J. Worra;Taylor Moody",2022-03-25,196075,0,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:47:12Z,"house,tech house","D4 D4NCE",0.749,0.892,10,-6.074,0,0.0375,0.247,0.69,0.0257,0.907,124.044,4
spotify:track:2kq6IXx6doWendNFwa0rrl,"La Danza - Extended Mix","La Danza","John Summit",2022-03-11,339067,0,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:47:27Z,"house,tech house","Defected Records",0.801,0.884,6,-6.328,0,0.0419,0.00113,0.842,0.0604,0.386,125.998,4
spotify:track:09zjn22K3nWiiHU0JVxFDq,"Right 2 Left (feat. Busta Rhymes)","Diplo","Diplo;Melé;Busta Rhymes",2022-03-04,154011,20,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:47:31Z,"moombahton,tribal house,house latino,tech house,disco house,hip hop de la costa este","FFRR",0.822,0.872,1,-4.672,1,0.0592,0.0209,0.567,0.0845,0.351,127.017,4
spotify:track:1jfPDwDLutoomycodZ5Ylc,"Odyssey","Odyssey","Kolter",2022-03-25,348564,11,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:48:16Z,"house,tech house,lo-fi house","Shall Not Fade",0.785,0.975,4,-8.353,0,0.0573,0.000289,0.771,0.143,0.811,127.994,4
spotify:track:5ccNrAjwlxc3bJrmEjW18y,"Your Love","Your Love","Jay Robinson;The Melody Men",2022-03-04,194407,0,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:48:27Z,"","D4 D4NCE",0.797,0.863,0,-4.586,1,0.0656,0.016,0.107,0.0653,0.82,125.026,4
spotify:track:3MGrUBzPOmOGlxs0a5db3x,"Let's Go","Let's Go","Mark Hawkins",2022-03-25,433336,5,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:48:36Z,"lo-fi house","Aus Music",0.677,0.505,11,-10.611,0,0.0488,0.074,0.782,0.103,0.577,124.97,4
spotify:track:5hM4F7T6hEJUHdoVgukAiq,"Try","Try","ESSEL",2022-03-25,189120,36,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:48:39Z,"tech house","Toolroom",0.658,0.941,4,-4.26,0,0.119,0.0239,0.852,0.364,0.296,125.003,4
spotify:track:6aVk0HYYYJKcIDeh16kOvk,"Couple Bandz","Couple Bandz EP","Snakehips;Promnite",2022-03-18,224287,24,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:48:49Z,"","Never Worry Records",0.694,0.955,11,-3.436,0,0.0816,0.0034,0.676,0.387,0.748,121.961,4
spotify:track:17JX2K2JGzVBX4ApkfRoHk,"Money Can't Buy","Money Can't Buy","The Aston Shuffle;Fabich",2022-03-03,186266,0,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:48:57Z,"","Potion Records",0.859,0.704,0,-8.526,1,0.228,0.00724,0.0734,0.0912,0.642,125.055,4
spotify:track:0CEui1Dh1RtgE3kVHEvS4J,"Talking Walls - Dub","Talking Walls","Seth Troxler;Jaden Thompson",2022-03-25,399146,0,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:49:07Z,"tech house","Crosstown Rebels",0.801,0.799,11,-9.013,1,0.0489,0.0000221,0.902,0.0433,0.585,125.998,4
spotify:track:06QVgBw4YniTUvk1bcdoBk,"I Can Still Fly","I Can Still Fly","James Curd",2022-03-04,376190,0,false,azvwtt6iohg3hran3hxv47xn6,2022-03-25T19:49:12Z,"nu disco","Desert Hearts Records",0.783,0.786,10,-5.961,1,0.0639,0.00812,0.814,0.135,0.446,126.009,4
spotify:track:0bsdfTgzxOPN4RcZcGJJ3t,"It's A Killa","It's A Killa","Shermanology;FISHER",2022-03-11,200028,40,false,azvwtt6iohg3hran3hxv47xn6,2022-04-08T20:04:43Z,"tech house,house","Good Company",0.78,0.914,7,-5.282,1,0.0433,0.00353,0.00659,0.151,0.818,125.986,4
spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,"Rasputin","Rasputin","Majestic;Boney M.",2021-02-26,186209,83,false,azvwtt6iohg3hran3hxv47xn6,2022-04-12T20:41:02Z,"disco","NITRON music",0.758,0.913,6,-2.926,0,0.113,0.00364,0.0000692,0.193,0.658,128.04,4
spotify:track:5B4gUqNKYgU38ULSWP5Bzj,"Sete","Sete","BLOND:ISH;Francis Mercier;Amadou & Mariam",2022-03-25,209760,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-12T20:45:24Z,"afro house,techengue,house latino,afro tech,house melódico,house,tribal house,afropop","Insomniac Records",0.736,0.827,6,-3.902,0,0.0643,0.0199,0.00828,0.351,0.814,125.008,4
spotify:track:0oDnZigAyI2RTxareDIuXO,"How We Do","How We Do","CID;Joshwa",2022-02-18,187968,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:21:22Z,"tech house,house,house latino","Repopulate Mars",0.798,0.928,6,-7.226,1,0.0523,0.0054,0.532,0.21,0.32,127.988,4
spotify:track:2sUkEAXJBIvh9EvuuOOKuW,"Silenced","Dark Matter","CamelPhat;Jem Cooke",2022-02-25,232245,44,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:21:34Z,"techno melódico,house,house progresivo,house melódico,tech house","RCA Records Label",0.594,0.92,10,-6.399,0,0.0509,0.035,0.0358,0.22,0.0356,121.97,4
spotify:track:3kyskiCpYM2ALQUSEShFMY,"Sinner","Sinner","LP Giobbi;Bklava",2022-03-11,238357,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:21:38Z,"house,uk garage","D4 D4NCE",0.721,0.78,8,-6.935,1,0.0403,0.0455,0.083,0.138,0.725,126.974,4
spotify:track:5xKJI9aPQhuTdTq8BrJ8fL,"Ferrari","Ferrari","James Hype;Miggy Dela Rosa",2022-03-15,185661,2,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:21:43Z,"house,tech house","The Cross",0.844,0.688,1,-7.879,0,0.049,0.0129,0.0000539,0.0492,0.695,124.992,4
spotify:track:3GHJ47kr5h2nisPvaRGBFT,"I Go - DJ Koze Remix","I Go (Remixes)","Peggy Gou;DJ Koze",2022-03-30,329996,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:21:53Z,"","Gudu Records",0.822,0.551,1,-9.871,0,0.062,0.0498,0.26,0.217,0.642,123.989,4
spotify:track:2FEUloDXMvRnyfLcsrCfkw,"La Danza","La Danza","John Summit",2022-03-11,157619,4,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:22:06Z,"house,tech house","Defected Records",0.797,0.88,6,-5.722,0,0.0442,0.00298,0.574,0.183,0.357,125.996,4
spotify:track:1aF44sAhhcCOfizdoCGBrT,"Aphrodisiac","Aphrodisiac","Ferreck Dawn",2022-03-25,156975,23,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:22:09Z,"tech house,house","Sink or Swim",0.707,0.905,11,-7.269,1,0.0645,0.00892,0.0712,0.232,0.733,125.014,4
spotify:track:4IoWprg6W4DxHjxm1Pi4KT,"About You","About You","Sonny Fodera;Biscits",2022-03-04,218500,43,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:22:12Z,"house,tech house","Solotoko",0.566,0.868,3,-6.532,0,0.0487,0.00666,0.918,0.0669,0.611,125.984,4
spotify:track:4tvlhGkTprgA9dY8gfQISz,"400","400","Chris Lake",2022-03-25,205466,40,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:22:16Z,"tech house,house,bass house","Black Book Records/Astralwerks",0.834,0.792,4,-4.67,0,0.165,0.0348,0.00112,0.124,0.0555,124.965,4
spotify:track:02K93YKyLxK8xCY2C4ePtI,"Back In The Dance","Back In The Dance","Darius Syrossian;George Smeddles",2022-03-04,206270,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:22:20Z,"","DFTD",0.722,0.865,8,-8.386,1,0.0356,0.0169,0.725,0.118,0.709,127.988,4
spotify:track:3b3TFgnFPhUSk8lvHdO6lX,"Acid in My Blood","Acid / Ganzfeld 12”","Channel Tres",2022-03-25,268866,0,true,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:22:37Z,"hip house","GODMODE",0.8,0.759,1,-6.938,1,0.0469,0.00112,0.332,0.0845,0.478,126.006,4
spotify:track:4znWmau1H1ythOHAUQ44bS,"Do It For Yourself","Galactic Portal","Mary Droppinz",2022-03-16,271559,20,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:23:44Z,"uk garage","Altered States",0.66,0.603,2,-9.302,1,0.0412,0.00011,0.865,0.0298,0.191,128.009,4
spotify:track:365aB2RegILTAZqCEgmkUc,"Tripasia","Tripasia","Cloonee;Brisotti",2022-03-25,176791,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:24:18Z,"tech house,house,techengue,house latino","Hellbent Records",0.844,0.772,7,-7.936,1,0.0924,0.0955,0.12,0.0757,0.559,128.003,4
spotify:track:1ULaCASWLNrzg76Jt3VDWd,"079","079","Rain Radio;Block Notice",2022-02-18,168200,46,false,azvwtt6iohg3hran3hxv47xn6,2022-04-14T20:24:53Z,"g-house","Rain Radio",0.806,0.7,1,-7.253,1,0.339,0.0104,0.0389,0.12,0.594,125.061,4
spotify:track:3rh495Z2rIRwD316blea4f,"Happy Music","Happy Music / Something on My Mind","Supershy",2022-04-08,232625,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-15T20:19:13Z,"disco house,jazz house","Beyond The Groove",0.777,0.738,11,-5.861,0,0.0352,0.0411,0.37,0.0265,0.887,123.991,4
spotify:track:77iqZEJZEMZLt07rtpAnUw,"Hold U (feat. James Tone)","Hold U (feat. James Tone)","Lenno;James Tone",2022-04-01,208355,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-15T20:19:16Z,"nu disco,disco house","OH2 Records",0.857,0.768,0,-5.448,1,0.0711,0.0361,0.00417,0.38,0.658,122.024,4
spotify:track:5g9Eju2ukZXeXBEYWOlhs5,"Good Time for a Change","Good Time for a Change","Ådå",2022-04-01,191065,11,false,azvwtt6iohg3hran3hxv47xn6,2022-04-15T20:19:25Z,"","Hysterical",0.593,0.939,1,-4.037,1,0.0857,0.142,0.789,0.654,0.43,121.989,4
spotify:track:3YWp8LJGYmSqJSLGCYEI7D,"Glass","Glass EP","Deetron",2022-04-08,363750,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-15T20:20:01Z,"techno","Hot Creations",0.723,0.801,7,-8.154,0,0.0629,0.00772,0.722,0.106,0.371,127.938,4
spotify:track:5GZuFhqkC6KSc8Ran1GRLb,"Fresh Candy - Radio-Edit","Jackfruit Loves U","Dompe",2022-04-08,221374,4,false,azvwtt6iohg3hran3hxv47xn6,2022-04-15T20:20:06Z,"funky house,tech house","Jackfruit Recordings",0.59,0.967,9,-3.572,0,0.0337,0.0000149,0.913,0.102,0.85,125.994,4
spotify:track:0fyGNLHZ7I575UpsA8So7c,"Spread It","Spread It","Kiddy Smile",2022-04-06,311520,12,false,azvwtt6iohg3hran3hxv47xn6,2022-04-15T20:20:29Z,"voguing","Neverbeener Records - Grand Musique Management",0.634,0.892,5,-8.584,0,0.077,0.0257,0.187,0.123,0.637,128.006,4
spotify:track:6sUP8dXxyNMVPXm0t4yeNn,"What I Do - Edit","What I Do","The Deepshakerz;Kid Enigma",2022-03-03,167213,11,false,azvwtt6iohg3hran3hxv47xn6,2022-04-15T20:20:43Z,"afro house,tribal house,tech house,house latino","Moon Harbour",0.805,0.656,9,-9.328,1,0.0805,0.00153,0.852,0.0853,0.297,125.005,4
spotify:track:5bExqqlQbWM7LWeOK1ZzCR,"Something Going On 2022 (feat. Martha Wash & Jocelyn Brown)","Something Going On 2022 (feat. Martha Wash & Jocelyn Brown)","Todd Terry;Fancy Inc;Jocelyn Brown;Martha Wash",2022-04-01,168000,24,false,azvwtt6iohg3hran3hxv47xn6,2022-04-15T20:22:21Z,"house de chicago,house,hip house,graves brasileños,electrónica","Good Company",0.596,0.988,11,-6.008,0,0.0668,0.00185,0.25,0.783,0.408,125.008,4
spotify:track:3DNj9rxljyZ1cQL8qQERJY,"Bee Bop","10 Seconds Vol. 1","A-Trak",2022-03-30,230160,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-15T20:22:29Z,"disco house","Fool's Gold Records",0.793,0.897,7,-6.582,1,0.115,0.0127,0.921,0.0681,0.582,121.991,4
spotify:track:6r6hSnqlIvtpPFZMiM0LEy,"The Judge","The Judge","Biscits",2022-04-15,220966,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:07:52Z,"tech house,house","D4 D4NCE",0.857,0.919,7,-5.293,0,0.11,0.0216,0.000878,0.373,0.89,124.979,4
spotify:track:4ug7ZV9kjKXbbha4gDyhug,"Them Drums","Them Drums","Kyle Walker",2022-01-28,236129,27,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:14Z,"tech house","Club Sweat",0.808,0.937,1,-6.938,1,0.052,0.000554,0.263,0.499,0.785,124.015,4
spotify:track:3hp1sx2wqHipS9fanoPrzV,"We Don’t Need - Club Edit","We Don’t Need (Club Edit)","Piero Pirupa",2022-03-25,158462,48,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:18Z,"tech house","Spinnin' Deep",0.729,0.811,0,-6.829,1,0.0307,0.00473,0.0354,0.644,0.399,124.997,4
spotify:track:29e8sjYkArwTiNxKNEgvpX,"Trigger Technology","Trigger Technology","Endor",2022-04-15,214047,14,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:27Z,"","Ruff Cutz Records",0.805,0.728,11,-11.212,1,0.0658,0.0031,0.34,0.0936,0.766,127.969,4
spotify:track:5b58AS0u6Xr4vaxWnY2C1n,"Carnaval de Paris","Carnaval de Paris","CID",2022-04-01,195118,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:31Z,"tech house","Catch & Release",0.76,0.558,0,-5.495,0,0.0563,0.00107,0.905,0.292,0.0717,127.026,4
spotify:track:0Rv3tutzgSak1pTMXiV9p8,"El Bombo","El Bombo","Ewan McVicar",2022-03-30,240570,40,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:34Z,"","Higher Ground",0.808,0.847,6,-6.788,0,0.0619,0.0115,0.863,0.16,0.82,129.998,4
spotify:track:6hVpBh8UqWxiMUl3adfwz5,"Mercy Me","Mercy Me","Darius Syrossian",2022-04-15,453644,8,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:38Z,"tech house,house","Moxy Muzik",0.725,0.907,11,-7.411,0,0.0564,0.0000204,0.0962,0.0856,0.16,126.98,4
spotify:track:65d4aua5FrYn9CyKfmABR4,"Siento","Siento","Jonas Blue",2022-04-08,217080,0,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:42Z,"tropical house","D4 D4NCE",0.613,0.845,7,-6.731,1,0.0369,0.0156,0.309,0.375,0.29,124.986,4
spotify:track:5lc7Fkqt3GdHbM8F77CJ1E,"Don't Stop Movin'","Don’t Stop Movin’","ACT ON;Jax Jones",2022-03-25,158765,33,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:46Z,"","WUGD",0.698,0.954,7,-4.704,1,0.0494,0.0243,0.161,0.081,0.296,127.002,4
spotify:track:1M8t1j3Kv2qp97bdq5q4Vl,"Rainfall (Praise You)","Rainfall (Praise You)","Tom Santa",2022-02-18,166569,73,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:49Z,"stutter house","Polydor Records",0.767,0.862,5,-5.464,0,0.0606,0.14,0.0092,0.252,0.509,128.039,4
spotify:track:3QORLvINZ5ie3lRsTOZJqD,"Funk Accelerator","Funk Accelerator","Bleu Clair",2022-04-15,232132,17,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:52Z,"bass house,tech house,g-house","BLEU LABEL / MCMLXXXI",0.804,0.892,7,-3.017,1,0.07,0.0113,0.822,0.133,0.54,126.019,4
spotify:track:7rcuHUBzcsHNJOlPNvH14q,"State Of Mind (feat. Sarah de Warren) - Guz Remix","State Of Mind (feat. Sarah de Warren) [Guz Remix]","Bingo Players;Sarah de Warren;Guz",2022-04-08,172920,14,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:55Z,"big room,trance,tech house,house","Hysteria",0.743,0.911,2,-5.056,1,0.0629,0.0325,0.868,0.078,0.439,125.003,4
spotify:track:5GSdqMlUmNA34MJbX4WYeP,"Don't Stop the Music - Original Mix","Don't Stop the Music","Richard Grey",2022-02-25,384480,34,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:08:59Z,"funky house,disco house,nu disco","G*High Records",0.838,0.941,6,-4.397,0,0.0528,0.00211,0.00896,0.334,0.858,124.977,4
spotify:track:3LCmWRVsEDSwB4Q16Z3EYF,"Free Your Mind","Free Your Mind","Simon Fava;Nick Francis",2022-04-29,177958,4,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:09:03Z,"house latino,tribal house,tech house","Tiger Records",0.842,0.817,7,-7.751,1,0.0922,0.12,0.129,0.175,0.28,127.994,4
spotify:track:6zRBMIDHnuuvWyaumNNcQF,"Can't You See - Radio Edit","Can't You See","Chapter & Verse",2022-04-09,202204,21,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:09:06Z,"tech house","Atom Bomb Music",0.607,0.985,10,-3.002,0,0.0422,0.0924,0.76,0.123,0.846,127.019,4
spotify:track:2HqBxTBH8GzRHaYxpvQVP5,"You Are A God","You Are A God","Mark Knight;James Hurr;Cari Golden",2022-04-08,183870,22,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:09:10Z,"tech house,house,disco house,funky house,house progresivo","Toolroom",0.664,0.993,5,-3.132,0,0.0481,0.0244,0.021,0.0995,0.759,123.989,4
spotify:track:4ZmguSWmIYdytMJUthKIG2,"Love On Time","Love On Time","Havoc & Lawn",2022-04-15,184761,13,false,azvwtt6iohg3hran3hxv47xn6,2022-04-16T20:09:13Z,"tech house,deep house","Lovejuice Records",0.748,0.926,9,-6.233,1,0.0642,0.0494,0.555,0.134,0.543,125.963,4
